paso,metodo,escenario,seed,recompensa_paso,recompensa_total,costo_decision,costo_total,accion,bloque_razonamiento,posicion_x,posicion_y,distancia_a_meta,sobre_arena,colision_borde,meta_alcanzada
107,Adaptive rollout budget,obstaculos_densos,123,-1.0,-48.69999999999995,27.0,1632.0,0,Adaptive rollout budget,370.8961181640625,242.67520141601562,473.96173095703125,True,False,False
108,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-45.299999999999955,2.0,216.0,0,ACT,367.33074951171875,310.16815185546875,437.84136962890625,True,False,False
108,GoT Navigation Graph,obstaculos_densos,123,-0.2,-32.99999999999999,254.0,35975.0,0,GRAPH,252.0224609375,100.72300720214844,656.5716552734375,False,False,False
108,Adaptive rollout budget,obstaculos_densos,123,-1.0,-49.69999999999995,27.0,1659.0,0,Adaptive rollout budget,371.66217041015625,243.3179931640625,472.9619140625,True,False,False
109,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-46.299999999999955,2.0,218.0,0,ACT,368.0968017578125,310.8109436035156,436.8519287109375,True,False,False
109,GoT Navigation Graph,obstaculos_densos,123,-0.2,-33.199999999999996,250.0,36225.0,1,GRAPH,255.0224609375,95.52685546875,657.8446655273438,False,False,False
109,Adaptive rollout budget,obstaculos_densos,123,-1.0,-50.69999999999995,27.0,1686.0,0,Adaptive rollout budget,372.42822265625,243.96078491210938,471.96209716796875,True,False,False
110,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-47.299999999999955,2.0,220.0,0,ACT,368.86285400390625,311.4537353515625,435.862548828125,True,False,False
110,GoT Navigation Graph,obstaculos_densos,123,0.1,-33.099999999999994,242.0,36467.0,1,GRAPH,259.61871337890625,91.67012786865234,657.0889282226562,False,False,False
110,Adaptive rollout budget,obstaculos_densos,123,-1.0,-51.69999999999995,27.0,1713.0,0,Adaptive rollout budget,373.19427490234375,244.60357666015625,470.9623107910156,True,False,False
111,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-48.299999999999955,2.0,222.0,0,ACT,369.62890625,312.0965270996094,434.8732604980469,True,False,False
111,GoT Navigation Graph,obstaculos_densos,123,-1.0,-34.099999999999994,242.0,36709.0,1,GRAPH,265.2568664550781,89.61800384521484,654.3890380859375,True,False,False
111,Adaptive rollout budget,obstaculos_densos,123,-1.0,-52.69999999999995,27.0,1740.0,0,Adaptive rollout budget,373.9603271484375,245.24636840820312,469.9624938964844,True,False,False
112,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-49.299999999999955,2.0,224.0,0,ACT,370.39495849609375,312.73931884765625,433.88397216796875,True,False,False
112,GoT Navigation Graph,obstaculos_densos,123,-1.0,-35.099999999999994,242.0,36951.0,0,GRAPH,266.2568664550781,89.61800384521484,653.6638793945312,True,False,False
112,Adaptive rollout budget,obstaculos_densos,123,-1.0,-53.69999999999995,27.0,1767.0,0,Adaptive rollout budget,374.72637939453125,245.88916015625,468.9626770019531,True,False,False
113,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-50.299999999999955,2.0,226.0,0,ACT,371.1610107421875,313.3821105957031,432.894775390625,True,False,False
113,GoT Navigation Graph,obstaculos_densos,123,-1.0,-36.099999999999994,242.0,37193.0,0,GRAPH,267.2568664550781,89.61800384521484,652.9395141601562,True,False,False
113,Adaptive rollout budget,obstaculos_densos,123,-1.0,-54.69999999999995,27.0,1794.0,0,Adaptive rollout budget,375.492431640625,246.53195190429688,467.9628601074219,True,False,False
114,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-51.299999999999955,2.0,228.0,0,ACT,371.92706298828125,314.02490234375,431.90557861328125,True,False,False
114,GoT Navigation Graph,obstaculos_densos,123,-1.0,-37.099999999999994,242.0,37435.0,0,GRAPH,268.2568664550781,89.61800384521484,652.2158203125,True,False,False
114,Adaptive rollout budget,obstaculos_densos,123,-1.0,-55.69999999999995,27.0,1821.0,0,Adaptive rollout budget,376.25848388671875,247.17474365234375,466.9631042480469,True,False,False
115,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-52.299999999999955,2.0,230.0,0,ACT,372.693115234375,314.6676940917969,430.9164733886719,True,False,False
115,GoT Navigation Graph,obstaculos_densos,123,-1.0,-38.099999999999994,242.0,37677.0,0,GRAPH,269.2568664550781,89.61800384521484,651.492919921875,True,False,False
115,Adaptive rollout budget,obstaculos_densos,123,-1.0,-56.69999999999995,27.0,1848.0,0,Adaptive rollout budget,377.0245361328125,247.81753540039062,465.9632873535156,True,False,False
116,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-53.299999999999955,2.0,232.0,0,ACT,373.45916748046875,315.31048583984375,429.9273986816406,True,False,False
116,GoT Navigation Graph,obstaculos_densos,123,-1.0,-39.099999999999994,242.0,37919.0,0,GRAPH,270.2568664550781,89.61800384521484,650.770751953125,True,False,False
116,Adaptive rollout budget,obstaculos_densos,123,-1.0,-57.69999999999995,27.0,1875.0,0,Adaptive rollout budget,377.79058837890625,248.4603271484375,464.9634704589844,True,False,False
117,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-54.299999999999955,2.0,234.0,0,ACT,374.2252197265625,315.9532775878906,428.9383544921875,True,False,False
117,GoT Navigation Graph,obstaculos_densos,123,-1.0,-40.099999999999994,242.0,38161.0,0,GRAPH,271.2568664550781,89.61800384521484,650.0492553710938,True,False,False
117,Adaptive rollout budget,obstaculos_densos,123,-1.0,-58.69999999999995,27.0,1902.0,0,Adaptive rollout budget,378.556640625,249.10311889648438,463.96368408203125,True,False,False
118,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-55.299999999999955,2.0,236.0,0,ACT,374.99127197265625,316.5960693359375,427.94940185546875,True,False,False
118,GoT Navigation Graph,obstaculos_densos,123,-1.0,-41.099999999999994,242.0,38403.0,0,GRAPH,272.2568664550781,89.61800384521484,649.3285522460938,True,False,False
118,Adaptive rollout budget,obstaculos_densos,123,-1.0,-59.69999999999995,27.0,1929.0,0,Adaptive rollout budget,379.32269287109375,249.74591064453125,462.9638977050781,True,False,False
119,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-56.299999999999955,2.0,238.0,0,ACT,375.75732421875,317.2388610839844,426.9604797363281,True,False,False
119,GoT Navigation Graph,obstaculos_densos,123,-1.0,-42.099999999999994,242.0,38645.0,0,GRAPH,273.2568664550781,89.61800384521484,648.6085815429688,True,False,False
119,Adaptive rollout budget,obstaculos_densos,123,-1.0,-60.69999999999995,27.0,1956.0,0,Adaptive rollout budget,380.0887451171875,250.38870239257812,461.9640808105469,True,False,False
120,RL-of-Thoughts Navigator,obstaculos_densos,123,-1.0,-57.299999999999955,2.0,240.0,0,ACT,376.52337646484375,317.88165283203125,425.97161865234375,True,False,False
120,GoT Navigation Graph,obstaculos_densos,123,-1.0,-43.099999999999994,242.0,38887.0,0,GRAPH,274.2568664550781,89.61800384521484,647.8893432617188,True,False,False
120,Adaptive rollout budget,obstaculos_densos,123,-1.0,-61.69999999999995,27.0,1983.0,0,Adaptive rollout budget,380.85479736328125,251.031494140625,460.9642639160156,True,False,False
